,_id,tweet_id,text,task_1,task_2
3306,60c5d7495659ea5e55df178d,hi_hasoc_2021_3306,"@vipinbharadwaj2 @dkkbsr @DelhiPolice दिल्ली में बहुत जगह इस प्रकार के अवैध ढांचे बने हुए हैं ज्यादा सख्या #VIP एरिया में है संपूर्ण प्रशासन के अधिकारी, सांसद विधायक मंत्री पद के नेता गुजरते हैं लेकिन सब अनदेखा कर देते हैं यह पुलिस का कार्य नहीं है  हटाने के लिए अलग डिपार्टमेंट है @narendramodi @ndmcscl @LtGovDelhi",NOT,NONE
1702,60c5d7495659ea5e55df0ff2,hi_hasoc_2021_1702,जब पूर्व सांसद मोहम्मद शाहबुद्दीन की करोना रिपोर्ट नेगेटिव थे तो फिर उनकी इलाज में इतनी लापरवाही क्यों? #JusticeForShahabuddin    #JusticeForShahabuddin,NOT,NONE
5411,60c5d7495659ea5e55df146e,hi_hasoc_2021_5414,जितना पैसा ड्रोन से वीडियोग्राफी कराने में अपने खर्चा किया है आदरणीय मंत्री जी उतना पैसा #PMCaresFund में से अगर #Oxygen #Beds  और #Remedisivir की व्यवस्था दुरुस्त करने में लगे होते तो शायद आज इस देश मे मौत का तांडव न हो रहा होता !  #Resign_PM_Modi  #ModiMustResign https://t.co/EV4RRrs8Gj,HOF,HATE
4579,60c5d7495659ea5e55df09e3,hi_hasoc_2021_4580,@INCVaranasi @INCIndia @INCUttarPradesh @INCUPEast @LaliteshPati @AjayLalluINC @kashikirai @RahulGandhi @priyankagandhi @rajesh_inc @PrajaNath एक कहावत सब कुत्ता काशी ये चल जइहें त हड़िया के चाटि  😂🤣🤣🤣,NOT,NONE
1886,60c5d7495659ea5e55df0fb0,hi_hasoc_2021_1886,"बंगाल हिंसा को लेकर सख्त हुए गृह मंत्री अमित शाह, जांच के दिए आदेश #BengalBurning https://t.co/XwKNpeBvze",NOT,NONE
2792,60c5d7495659ea5e55df1544,hi_hasoc_2021_2792,पश्चिम बंगाल चुनाव के नतीजे अभी तक आ रहे है -भाजपा कार्यकर्ता के दुष्कर्म का मामला  -300-400 हिंदू परिवारो का पलायन  ममता राज में यहीं होना था #BengalBurning #mamtaraj,NOT,NONE
2348,60c5d7495659ea5e55df10d3,hi_hasoc_2021_2348,@vikashkryadav7 ठीक उसी प्रकार जिस प्रकार पिछला 3 दिन निकला है  @AITCofficial  @MamataOfficial  #BengalBurning,NOT,NONE
1599,60c5d7495659ea5e55df0e9c,hi_hasoc_2021_1599,अलविदा कोम के बहादुर भाई #शहाबुद्दीन   अल्लाह आपकी मग़फिरत फरमाए। आमीन  #JusticeForShahabuddin,NOT,NONE
2157,60c5d7495659ea5e55df1116,hi_hasoc_2021_2157,@ydvshailendra00 मेरी चिंता का कारण कांग्रेस या bjp नहीं है मेरी चिंता का कारण है हमारे पुर्वज महाराज भरत का अखंड भारत और हमारा सनातन धर्म और हमारी श्री मत भागवत गीता। मै नही चाहता कोई मुगल हिन्दू बहन बेटियों को वेश्या बनाकर मीना बाजार में नचाये।,NOT,NONE
293,60c5d7495659ea5e55df056c,hi_hasoc_2021_293,बिहार मे यादवों की वफादारी के भेंट चढे शहाबुद्दीन और यूपी में आज़म खान.  #GaddarRJD #JusticeForShahabuddin,NOT,NONE
1085,60c5d7495659ea5e55df0b86,hi_hasoc_2021_1085,अलविदा शेर-ए-बिहार 😭  अल्लाह आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए. 🤲  #JusticeForShahabuddin  #JusticeForShahabuddin,NOT,NONE
4683,60c5d7495659ea5e55df0c72,hi_hasoc_2021_4684,: We can't see anything #spinelessmodi #SpinelessBJP  #राष्ट्रपति_जी_बंगाल_संभालो  #BengalBurning  #Bengalisburning  #BengalViolence  #ArrestMamataBanerjee https://t.co/Vkw4Zsuql4,HOF,HATE
5073,60c5d7495659ea5e55df107e,hi_hasoc_2021_5076,"कौन अपना घर मर्ज़ी से छोड़ता है साहब ? #BengalBurning असहाय,बेसहारा और मज़बूरों के आशियाने को उजाड़ने वालों, काल का पहिया घूम रहा है,ईश्वर सबका हिसाब इधर ही करेगा  ऊपर वाले की लाठी हमेशा कुर्सी पर बैठे नफ़रत में डूबे लोगों की लाठी से बहुत भारी होती है गृह मंत्री",HOF,HATE
5888,60c5d7495659ea5e55df18d2,hi_hasoc_2021_5892,"डासना मंदिर पर एक थप्पड की गूंज ने कई हफ्तों तक हाहाकार मचा रखा था, तथाकथित सेकुलर मीडिया गिरोहों ने,,फर्जी बुद्धिजीवी वर्ग ने। बंगाल में बीजेपी कार्यकर्ताओं का बहता खून इन्हे पानी लग रहा है,,, बीजेपी महिला कार्यकर्ताओं से हो रहे बलात्कारों पर ये खुशी मना रहे हैं। #BengalBurning",HOF,HATE
1729,60c5d7495659ea5e55df0ef9,hi_hasoc_2021_1729,Ab to isne bhi bol diya plz modi ji do something #राष्ट्रपति_जी_बंगाल_संभालो #bengalvoilence  #BengalBurning https://t.co/BtVDBEbivJ,NOT,NONE
5809,60c5d7495659ea5e55df1af4,hi_hasoc_2021_5813,@BabaAkhandanand @modi7170 @DChaurasia2312 बेटा क्षत्रिय तो अनन्त है.... तुम मुग़लों की नाजायज औलाद 🤣 bsdk हमारा एतिहास जानने मे तेरा बाप का हस्ती मीट गया.... Katuwe,HOF,PRFN
4333,60c5d7495659ea5e55df05dd,hi_hasoc_2021_4334,"क्या @yadavtejashwi मे इतनी हिम्मत नही बची है कि वह शाहब के लिए सरकार से लड़े? तो मैं अपने आने वाली नस्लो को बताकर मरूंगा कि @RJDforIndia और लालू परिवार धोखेबाज हैं क्योंकि जिन्होंने राजद के लिए अपनी जान जोखिम मे डाल दी, RJD उनका नही हुआ तो किसी का नही होगा #JusticeForShahabuddin",HOF,HATE
5136,60c5d7495659ea5e55df0ec6,hi_hasoc_2021_5139,"जिस तरह कंगना किलीयर कर दी की गुजरात दंगा साहब ने कराया अगर कंगना को थर्ड डिग्री, देकर पूछताछ हो तो कंगना इसका भी सबूत दे देगी की जज लोया का मर्डर तड़ीपार ने,ही कराया,, #Islamophobia",HOF,HATE
4679,60c5d7495659ea5e55df0bfd,hi_hasoc_2021_4680,21 वीं सदी के भारत में मरीज को अस्पताल में इलाज ना मिलना वाकई देश की तरक्की को आइना दिखाने लायक है। #IndiaCovidCrisis #IndiaFightsCorona,NOT,NONE
1769,60c5d7495659ea5e55df0e3b,hi_hasoc_2021_1769,"सहाबुद्दीन की आत्मा को भी फांसी हो, दूबारा इस दुनिया मे नही आना चाहिए 😠😠😡😡😡😠😠 #JusticeForShahabuddin",HOF,OFFN
4784,60c5d7495659ea5e55df0b19,hi_hasoc_2021_4785,लशकर भी तुमहारा है सरदार भी तुमहारा है तुम झूट को सच लिख दो अख्बार भी तुमहारा है खून मजलुम अब और नही बहने  वाला है जुल्म का दौर अब और नही रहने वाला है इन अंधेरो को चीर कर एक नूर आयेगा तुम अगर फिरौन हो तो मुसा भी जरूर आयेगा @Abubaka56352392  #JusticeForShahabuddin,HOF,HATE
2010,60c5d7495659ea5e55df0dea,hi_hasoc_2021_2010,"अलविदा शेर-ए-बिहार…  अल्लाह आपकी मग़फ़िरत फरमाए, आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए. 🤲 #JusticeForShahabuddin https://t.co/bWFwRiGjg2",NOT,NONE
4537,60c5d7495659ea5e55df0b21,hi_hasoc_2021_4538,#फेंकू #ResignModi https://t.co/AL2lVMcnHx,NOT,NONE
1041,60c5d7495659ea5e55df0c67,hi_hasoc_2021_1041,"लाहुबीलुकत  या आल्हा  अली पहले अम्मी, फिर बाजी,फिर कुतिया,फिर मुर्गी,  सब के मना करने पर, गुस्से से बकरी के साथ ही खेलने लग गए  और कितनी शांति चाहिए 😝😝 https://t.co/wgHS8FvEiV",HOF,HATE
